periodo_parlamentario,periodo_anual,legislatura,descripcion,clean_link,file_name
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,Asistencia de la sesión del 29-11-17-Debate Presupuestal 2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AF635FC4FD94395F052581E80006363E/$FILE/29-NOV-17-AS-OFICIAL.pdf,45eca3c4-31c3-5e73-bf84-bd78948e021c.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-11-17-Debate Presupuestal 2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2891B77EB52CE5D4052581E6007E29CB/$FILE/28-NOV-17-AS-OFICIAL.pdf,bdd8c1a0-858d-5c5c-94ff-835b0f3064d3.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-11-17-Debate Presupuestal 2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2114E4F1C736C6EC052581E6007DEA93/$FILE/27-NOV-17-AS-OFICIAL.pdf,90754d43-b731-5b09-88c6-ef19e77b2b6c.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,Asistencia y votación de la sesión del 12-10-17-Voto de Confianza planteada por la Presidenta del Consejo de Ministros Sra-Aráoz Fernández,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D1D837FE952F9FB052581B8001C595F/$FILE/V-OFICIAL-CUESTION-DE-CONFIANZA-12-Y-MADRUGADA13-10-17.pdf,894b7d93-4159-5297-ba40-6d1d752650d7.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 08-09-17 - Interpelación a la señora Ministra de Educación Marilú Martens Cortés,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2A9B12AB249731C3052581950075E6C1/$FILE/AS-08-09-17-OFICIAL.pdf,42bea5e4-774d-5ef7-815a-3e0f0b368506.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,"Asistencia de la sesión Extraordinaria del Pleno del 07-09-17 - Sustentación de los Proyectos de Ley del Presupuesto 2017-2018-Presidente del Consejo de Ministros y Ministro de Economía y Finanzas, Fernando Zavala Lombardi",https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/07B15A326C08924205258195000312DA/$FILE/0-AS-07-09-17-OFICIAL-EXTRA.pdf,4d31d5f6-fc85-57a2-ac07-7366e099116b.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2017 - 2018,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 28-07-17,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8285F6273F4E5E1D05258171007AC81E/$FILE/28-07-17-As-Oficial.pdf,bf3d1ba4-dcc1-5904-a474-a5150acac083.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Segunda Legislatura Ordinaria,Asistencia de la sesión del Pleno del 26-07-17,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FD0F3D0E3D4E326C0525817100767F3F/$FILE/26-07-17-AS-Oficial.pdf,ca045246-de26-5ca6-9a05-f4a4efbbbc58.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Segunda Legislatura Ordinaria,Asistencia de la sesión del Pleno del 16-06-17- - Concurrencia del Ministro de Economía y Finanzas señor Alfredo Thoner Vetter para que informe con relación a los hechos expuestos en los considerandos de la Moción de Orden del Día 2734,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F82756B1CD76B61A052581440076D9B6/$FILE/0-Asistencia-16-06-17-Oficial.pdf,173cae74-82d7-5aeb-bc47-f3d23fd0819a.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Segunda Legislatura Ordinaria,"Asistencia de la sesión del Pleno del 03-05-17 - Concurrencia del Pte. del Consejo de Ministros, del ministro del Interior y la ministra de la Mujer, a fin de informar sobre el Plan Nacional de Acción contra la Trata de Personas 2011-2016 y en el Plan Nacional de Acción por la Infancia y la Adolescencia.",https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/37377F9B49C9EB7A052581150082A423/$FILE/asistencia-oficial.pdf,0db7642a-11a6-5dfc-818d-bfadea810838.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Segunda Legislatura Ordinaria,Asistencias de la sesión del Pleno del 24-04-17,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5C486AB41063F56F0525810D001457CB/$FILE/24-04-17-ASISTS-OFICIALES.pdf,6a823936-60a9-5f5c-910f-a1379c915d22.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,Asistencia a la sesión del pleno del 07-12-16,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6355C35A0B11238B052580AD005551FD/$FILE/asistencia-inicial-07-12-16-oficial.pdf,ad541e4b-2cd8-5484-8bc2-ea37f3ad75e2.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,Asistencia de la sesión del pleno del 25-11-16,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8DCF4F6702DD3FC90525807C000204EB/$FILE/ASISTENCIA-25-11-16-OFICIAL.pdf,9e9c23e2-184b-5210-a7de-2c159e782f23.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,Asistencia a la sesión del Pleno del 28-09-16,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/49774E864FA2235F0525803C0078E743/$FILE/Asistencia-28-09-16-Oficial.pdf,704518d9-2634-5253-9a19-d68c2406947f.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,"Concurrencia del Presidente del Consejo de Ministros y del Ministro de Economía y Finanzas para sustentar los proyectos de Ley de Presupuesto, de Endeudamiento y de Equilibrio Financiero del Sector Público para el Año Fiscal 2017.",https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A717CD665918422D05258028007DE1F8/$FILE/ASISTENCIA-08-09-16-OFICIAL.pdf,e4b35aec-bdb4-5d6a-89c0-503e3277a856.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,Asistencia a la sesión del pleno del 28 de julio de 2016,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6F74EF43ACD629E20525800D007B73B8/$FILE/28-07-2016-ASISTENCIA-MANUAL-OFICIAL.pdf,2fc3588b-a20a-57b7-9f2d-64d1b7f63999.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,Asistencia a la sesión del pleno del 27 de julio de 2016,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1703688ADDC2544E0525800D007B62EA/$FILE/Asistencia-OFICIAL-27-07-16.pdf,fc777f57-e25b-55fa-8e75-001f4ab34daf.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2016 - 2017,Primera Legislatura Ordinaria,Asistencia a la sesión del pleno del 26 de julio de 2016,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B24CF75D852B460A0525800D007B0696/$FILE/26-07-16-Asist-Oficial.pdf,ab2d4994-965f-5f16-874c-135bb371824a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Segunda Legislatura Ordinaria,ASISTENCIAS DE LA SESIÓN DEL PLENO DEL 8-06-16,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B5682B6F2E8AAAC205257FDF0055B1C3/$FILE/Asitencia-08-06-16-OF.pdf,7b77b946-4a8c-52ec-b217-d3912a811cc5.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Segunda Legislatura Ordinaria,ASISTENCIA DE LA SESIÓN DEL PLENO DEL 3-03-2016,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8ED986338412291505257F8F007B9D85/$FILE/Reporte-Asist-OFICIAL-3-mar-16.pdf,8c0c8853-cd01-5038-94bd-59275c1a0b81.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,ASISTENCIAS DE LA SESIÓN DEL PLENO DEL 20 OCT 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FAE9EF46390E2E5E05257EF5007AAF3B/$FILE/20-OCT-2015.pdf,6a79587d-56f6-5e65-a302-2812e29cbaec.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,ASISTENCIA DE LA SESIÓN DEL PLENO DEL 14 OCT 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/735718E8EDFF5A3D05257EF5007A7EB0/$FILE/As-14-oct-15-OFICIAL.pdf,0555a0b9-9d72-5e46-a8b8-4f1fbcc6db20.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,Asistencia a la sesión del 14 octubre 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CE8515A5614D53DC05257F31004F452E/$FILE/As-14-oct-15-OFICIAL.pdf,48585ef9-9929-5618-861f-d11019cc91f4.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,ASISTENCIA DE LA SESIÓN DEL PLENO DEL 13 OCT 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F37A899029C57F8F05257EF5007A5AE6/$FILE/As-13-oct-15-OFICIAL.pdf,5a574abb-28f8-5f57-964f-9c824e24361e.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,ASISTENCIA DE LA SESIÓN DEL PLENO DEL 2 DE SETIEMBRE DE 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/417DFDEB725236A105257EC7007923AA/$FILE/02-set-2015-original.pdf,012d711d-b7f0-5f83-ac3a-65670de80970.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,ASISTENCIA A LA SESIÓN DEL PLENO DEL 27 DE JULIO DE 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EEDB17B26C5A78B005257EAC006A04F3/$FILE/27-07-15-ast-oFICIAL.pdf,3630d370-7092-5219-9b27-ca9ce9d7786e.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2015 - 2016,Primera Legislatura Ordinaria,Asistencia de la sesión de elección de la Mesa Directiva del 26 de julio de 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1CD985C01522B69005257E8E0075783D/$FILE/26-07-2015-OFICIAL-ASITENCIA.pdf,5504cc93-4a40-522e-a938-ecde3cfa42bb.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Segunda Legislatura Ordinaria,Asistencias de la sesión del Pleno del 12 de junio de 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/780717F9C926973F05257E7500716F77/$FILE/12-jun-15-ASISTENC-SIN-QUORUM.pdf,2e1949d5-f471-5ba1-85ab-5c0cecf7554b.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Segunda Legislatura Ordinaria,Asistencia de la sesión del Pleno del 11 de junio de 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/58163D60DB90BD2105257E7500714F8F/$FILE/11-jun-15.pdf,0507b0a6-6ef2-59f7-bf8e-e13997055eb3.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Segunda Legislatura Ordinaria,Asistencias de la sesión del Pleno del 29 de mayo de 2015,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5A120B5A024FC1D305257E6800630274/$FILE/29-05-2015-oficial.pdf,c0323196-3500-5f18-92cc-30ce241f0a8a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencia de la sesión del 27 de noviembre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E432039B652A5ED105257DBD0057E687/$FILE/27-nov-2014-oficial.pdf,4e6e45d3-961f-565e-8798-e9025159b262.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencia a la sesión del pleno del 20 de noviembre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/83DE9A1FFE0A285205257DBF00584163/$FILE/20-nov-2014-oficial-1.pdf,d89f52e8-0147-522c-bb60-e2e769f6ad41.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 22 de octubre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EF87F75D1F22E41905257D8E00751505/$FILE/22-oct-2014-asit-oficial.pdf,73a3ff9c-ea86-5859-82ab-ea5f051b1248.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 24 de setiembre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/49E141CDA0B1FACB05257D64005412C7/$FILE/24-set-asitencia-oficial.pdf,3df5e49c-b527-5a86-a1e8-7e8bf1799be2.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencias de la sesión del Pleno del 22 de setiembre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F1F6D2A4A92AECD105257D80005FA2F6/$FILE/OFICIAL-ASISTENCIA-22-SET-2014.pdf,7770a254-4fbe-521b-aa55-8f731bb30718.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencias de la sesión del Pleno del 12 de setiembre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D693C44B9D39A2105257D54006AA709/$FILE/Asistencia-of-12-09-2014.pdf,77c51d78-a199-5a4b-a3aa-2da31db685ab.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencias de la sesión del Pleno del 10 de setiembre de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/00FE25CB7D57383305257D5C0079842F/$FILE/OFICIAL-asistencia-10-09-2014.pdf,1469290b-1262-5b2b-bd82-ab9524d10095.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 28 julio 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5902B37DB35AA40305257D3A005B2B27/$FILE/ASIST-OFICIAL-28-jul-2014.pdf,4d51cb30-833a-5d4b-9037-e5d1d44d4325.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2014 - 2015,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 27 julio 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9AE7FC12220E014305257D3A005B048B/$FILE/ASIST-OFICIAL-27-jul-2014.pdf,917de0f9-3c4b-51e3-94d1-3c65200c38f7.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Segunda Legislatura Ordinaria,Asistencia de la sesión del Pleno del 26 de julio de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A7D452E8AA74B72305257D3A005A9DC1/$FILE/ASIST-26-jul-2014-OFICIAL.pdf,78ab9fa0-bd04-56be-b680-d5cc51adac77.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Segunda Legislatura Ordinaria,Asistencia a la sesión del Pleno del 8 de mayo de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/646F1BFFDB2D63D105257CF9006BC932/$FILE/8-may-2014-asist-oficial.pdf,513f8b98-034d-5e99-98be-24cefc0e59a9.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Primera Legislatura Ordinaria,Asistencia de la sesión del Pleno del 7 de enero de 2014,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3648774A36D2616A05257C670057C114/$FILE/Asi-7-ene-2014-ofc.pdf,29a9c45b-4ae4-5c1e-aaaa-4bec46a71784.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Primera Legislatura Ordinaria,Asistencias 27 noviembre 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5ED5990B7800964E05257C3C007B1BF2/$FILE/ast-27-11-13-oficial.pdf,247bd023-bab9-547d-88c9-7660ce5dcb77.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Primera Legislatura Ordinaria,Asistencias del 14 noviembre 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D026C0A1CE7A2DC605257C300062654D/$FILE/14-nov-2013-Asistencia.pdf,6710082a-6df8-50b4-8245-a1e218b92c83.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Primera Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 11 de octubre de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/93024CB45820095405257C15005F52E8/$FILE/ASIST-11-OCT-13.pdf,17754cbd-9074-5c92-b137-fc39bd31060d.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2013 - 2014,Primera Legislatura Ordinaria,Asistencia del Pleno del 04 de setiembre de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F16BC4AD4D62D51905257BF00050C088/$FILE/asitencia-4-set-2013-OF.pdf,aacb4b0b-3da6-5c57-b613-bba4165fd7a8.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 27 de julio de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D2489EC4C754BF8605257BCF00746268/$FILE/27-07-2013.pdf,9926bf52-28ac-5817-aade-9903df6a42e9.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 26 de julio de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7C27D9CC2458C6C605257BCF00716385/$FILE/26-07-2013.pdf,6d872615-36d2-5f22-b9c2-8588ddbd377b.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la sesión del Pleno del 13 de junio de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/987A08118EE46ADB05257B8E00577886/$FILE/Asistencia-13-junio-2013.pdf,7e28b576-af44-574d-86e6-e0e39e9965d6.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del pleno del 15 de mayo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/56DEF27609925BE405257B75006A921F/$FILE/Asistencia-15-mayo-2013.pdf,d765cb53-9ae8-520a-b4ff-97eaa50ecbb7.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 3 de mayo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7155ECD41B5253D105257B75006A4235/$FILE/Asistencia-3-mayo-2013.pdf,924ce390-1cb8-56dd-8f7e-aa7b3c71a0b6.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 12 de abril de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F7FFD9D11E09D30805257B6A004D8CC9/$FILE/12-abril-13-asistencia.pdf,92225355-e679-5a04-8fb5-02c484a181dc.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la sesión del Pleno del 25 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4724ADB14CA2295705257B4E0051F151/$FILE/asistencia-25-mar-2013.pdf,f909857d-6bd0-5480-b06a-c9e14aa50cef.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 1 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9B94A54F09C0441905257B36007423E9/$FILE/asistencia-1-mar-2013.pdf,b3f32af2-4d42-513e-87d4-b1f908908688.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 4 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/65A0E7FB84EF304B05257A8C006097F1/$FILE/vot-4-set-2012.pdf,a0a59179-1e73-5d39-a08b-fccf64718b6a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 27 de julio de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2D465408D4F094F505257A4D00569A31/$FILE/asistencia-27-07-2012.pdf,6bfee3a8-bac7-5db9-b038-e74b3031d4e4.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia a la Sesión de Pleno del 26 de julio de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A6121B348DA76B7905257A4D0055B7C5/$FILE/asistencia-26-07-2012.pdf,a5033655-0e7a-5496-bfcf-b00890ee4d6a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 3 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2782D1AA4585D897052579F3004FDBE8/$FILE/ASISTENCIA_3_DE_MAYO-2012.PDF,667b76fe-3e48-526e-9ef4-77d1a4d9afde.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 23 de marzo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B19183CF52281FA7052579DB00532043/$FILE/Asistencia-viernes-23-marzo-2012.PDF,cd160101-dfbc-5194-b44f-2a5906512df6.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 20 de marzo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3C87473CF7201EC9052579CF005BF986/$FILE/Asistencia-martes-20-marzo-2012.PDF,8dee8fc8-d3be-5527-ae9b-fcfd38683701.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Primera Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 23-NOV-2011,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2553629A9A47630505257FC4007A12E4/$FILE/23-11-2011.pdf,77597bbc-0128-5ba0-90b6-f08b2065271b.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Primera Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 15-SET-2011,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9482868F211A72BC05257FC40077FCE7/$FILE/15-09-2011.pdf,0bf7c38e-8cec-590f-b4b1-34bf302da64e.pdf
